"","creative_properties","n","adid","creative_url","currency_code","spend","impressions","start_date","end_date","organization_name","billing_address","candidate_ballot_information","paying_advertiser_name","committee_name","committee_identification_number","disclosure_name_of_committee","advertising_jurisdiction","gender","age_bracket","country_code","regions_included","regions_excluded","electoral_districts_included","electoral_districts_excluded","radius_targeting_included","radius_targeting_excluded","metros_included","metros_excluded","postal_codes_included","postal_codes_excluded","location_categories_included","location_categories_excluded","interests","os_type","segments","language","advanced_demographics","targeting_connection_type","targeting_carrier_isp"
"164","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-CSDebate.25s&utm_campaign=Debate1",15,"aafe4147836c3eb10f8fc1a8d17ae08c9059485b65c1112cf362283fd41affca","https://www.snap.com/political-ads/asset/f9f8902f4c7f09d6165e22f162080216595e651fb7e5336bd851760fc920cbbb?mediaType=mp4","USD",961,84015,2024-09-12,2024-09-15,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-FNDebate.26s&utm_campaign=Debate1",15,"29b97c97bdc958939ffed99708ce49aa6f755da2f7b33a30cd3a56ff301c964f","https://www.snap.com/political-ads/asset/f63d2dc7a3480f69536929955f60ada4f656632a3f44a25585398f479b9da470?mediaType=mp4","USD",43,3348,2024-09-12,2024-09-15,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Retribution.30s&utm_campaign=September",30,"a7d3f6ce3eaabf52de15b0063c005e5a3c54e4c1f504afcfad6461299694ce54","https://www.snap.com/political-ads/asset/3a8233756cf8294b78f9764598e5c707c6c998d68dde57c5100d182511b2d039?mediaType=mp4","USD",444,65815,2024-08-30,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"68015,68648,68157,68007,68028,68112,68036,68133,68010,68025,68073,68127,68065,68110,68003,68366,68117,68135,68041,68042,68022,68142,68066,68050,68124,68064,68118,68070,68069,68147,68033,68182,68111,68046,68130,68154,68017,68164,68144,68137,68018,68059,68136,68107,68040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Stories&utm_campaign=A-P",35,"8e61f582208bbee79446ccd766eda10e6d60c3083b7a0e6c825746fc684da0dc","https://www.snap.com/political-ads/asset/9cd52322eef40ea3f88104d0603dd287dd35ed7e3883b056b643a40ea021c1ca?mediaType=mp4","USD",338,28759,2024-10-05,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Stories&utm_campaign=B-C",36,"00d81cf71d02e8d46a0f0698e2de50b997d6810fc28756100edfea084f19edeb","https://www.snap.com/political-ads/asset/d42f97b5b4bee1bc7d8ca3a6b1fed1c1264a49e498564006fbe2511e2d0084ad?mediaType=mp4","USD",131,16663,2024-10-04,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Stories&utm_campaign=GM-P",150,"4c5d02d26f7ec80b6f87d316bafa37a40c0d1e5107f0e6def2c997adc24b8f8f","https://www.snap.com/political-ads/asset/8c60530246e385449b34186bac8ea2e123f0c2208175e38638ba77e9be1bb1c0?mediaType=mp4","USD",2258,367569,2024-08-30,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Stories&utm_campaign=GM-RV",9,"a8684194defefcf5401dfb488055320f5f97669f44183fbac711a23076864478","https://www.snap.com/political-ads/asset/0e0bd068ff3e6f6aa6396b79aed2292c2099dd64bfcb365b60d415887c0d856a?mediaType=mp4","USD",2,256,2024-10-06,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=TheOne.48s&utm_campaign=September",10,"b2f7d0359b8e478c09c1e9024b90ed758032d5a05ac1b5ed686657edfd0a8dcc","https://www.snap.com/political-ads/asset/a158ad2fcb237df109c6f82761b08f3599314c33682da2458a1c8d2c43b07de1?mediaType=mp4","USD",757,47474,2024-09-12,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=TheOne.5s&utm_campaign=September",10,"43f58986f23d617fd2e55bddd2f7330700acb48ed67aab5b9b2e8b3712e1d8c0","https://www.snap.com/political-ads/asset/9962290cc96d5860ec504a06c92f659340c87a3a696720d2d4fadcae1e1a7a6c?mediaType=mp4","USD",757,47299,2024-09-12,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","web_view_url:https://kamalaharris.com/welcome-back-to-campus/?utm_medium=ads&utm_source=Snapchat&utm_content=Commercial-FreedomRedux.8s&utm_campaign=August",1,"9801698da10e390b5eaba4d1e07df31e521a371cce3a3e475de24b0217542b57","https://www.snap.com/political-ads/asset/a9b3d777ece1fc3e9da7eb427d06593bb616f91a2d4cfa7e5cd07fa006ffa866?mediaType=mp4","USD",250000,7073517,2024-08-30,2024-08-31,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"174","web_view_url:https://kamalaharris.com/welcome-back-to-campus/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-BackToSchoolDTC.49s&utm_campaign=August",17,"8f2d26e81f9acd8953c76582cff029b78ac07dda8a7f4748abac2c67ad7cd3c0","https://www.snap.com/political-ads/asset/53992e81b355b0a6bc1398e68de72c4c99728db56c55ebdfe24f3f4629ea1e87?mediaType=mp4","USD",1442,85109,2024-08-22,2024-09-17,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-24","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","web_view_url:https://kamalaharris.com/welcome-back-to-campus/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Chronic.53s&utm_campaign=September",18,"86a6e75c34f691f6d21608adfa1965dbffa15c305e82ff8e773c8b4dffa1968e","https://www.snap.com/political-ads/asset/35379a00aab76343a94cd74f9310775b595bdb73a33eaed2cc392dba9496f12d?mediaType=mp4","USD",886,61591,2024-08-22,2024-09-17,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-24","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","web_view_url:https://kamalaharris.com/welcome-back-to-campus/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-CollegeAgeHealthcare.71s&utm_campaign=September",17,"576d2d592ba155504cc00da77dfcbd10af21f2ad02bb646c28a34c4354cfffd6","https://www.snap.com/political-ads/asset/7f97022a98fa5da571a85805c3de5af918d8c5f01d4888ef5323860e8725f314?mediaType=mp4","USD",3785,225341,2024-08-22,2024-09-17,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-24","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30144,30322,30312,30314,30308,30310,30609,30313,30458,30309,30303,30332,31705,31030,31404,30912",300143005430013362651197865984,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"177","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Believe.30s&utm_campaign=August",32,"cbf7f60eb210850e898e9eebec64f8d2626ffb8b5fc7d795bec2c91d3e58beff","https://www.snap.com/political-ads/asset/50e8fbf2d7fc2259882f09f783d8484be1e4473cc00848d4a7abdf686eca79a7?mediaType=mp4","USD",43,5005,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,"03062,03063,03064,03109,03215,03223,03224,03229,03244,03251,03259,03262,03273,03290,03293,03301,03303,03304,03431,03444,03445,03446,03449,03450,03451,03455,03457,03458,03467,03570,03580,03581,03582,03586,03588,03593,03607,03608,03741,03743,03745,03748,03750,03766,03768,03770,03777,03781,03784,03801,03820,03823,03825,03840,03847,03857,03861,03869,03878",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"178","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-CNNClip.47s&utm_campaign=August",32,"ce9919fb2a2fb2b41d8681b688e7acbcdac43ec121f3645c530a0d3faf60df8a","https://www.snap.com/political-ads/asset/006451ca86a10786fcd9c521d9d4fd562111b7e6d7efb7aa52138cd55872f74c?mediaType=mp4","USD",2579,386963,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"27231,27260,27278,27305,27405,27406,27407,27502,27510,27511,27513,27514,27516,27517,27518,27519,27523,27539,27540,27545,27553,27560,27563,27571,27589,27601,27604,27606,27609,27610,27612,27613,27615,27616,27617,27701,27703,27704,27705,27707,27708,27712,27713,27818,27819,27825,27832,27839,27841,27844,27855,27857,27866,27874,27876,27878,27879,27891,27897,27910,27967,27983,27986,28007,28035,28119,28202,28203,28204,28205,28206,28209,28212,28213,28214,28215,28216,28217,28262,28269,28273,28278,28311,28347,28377,28423,28434,28456",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"179","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-ChangetheChannel.6s&utm_campaign=August",26,"aa479968e3a1caf5ea32e0d4854d3335a69e0778420e4bff6755cf776c9d5252","https://www.snap.com/political-ads/asset/4a8bdde618947f226789a0469deff3e482fdae8938c8d0195b23610c653f5a4f?mediaType=mp4","USD",102,10328,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Convicted.6s&utm_campaign=August",26,"9c9bed64bdeefd4eacb13d9f29854df924f823e37e93d78b204c2c44add90ba1","https://www.snap.com/political-ads/asset/687e36684620b1d94a1b064a1eb541779c8f43478953cb32d9c5e6e4a33bb1fa?mediaType=mp4","USD",363,44595,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"85003,86331,85008,85305,85941,85040,85719,85926,85226,86506,85006,85701,85225,86015,86028,85017,85718,85284,85745,85307,85256,85339,86540,86508,85704,85141,85392,85711,85911,85654,85224,85283,86053,85712,85042,86039,86030,85303,85004,85716,85286,85012,85137,85750,85930,85034",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"181","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-ExposingVance.6s&utm_campaign=August",32,"0a3428ad419497fadc750802006e75bbb56ea789b7746e9dfd05733c820d45a7","https://www.snap.com/political-ads/asset/7b27c7e2c13e3380db563d8281584c1e480cb92b7429949db78a343099a877c9?mediaType=mp4","USD",203,31409,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"03062,03063,03064,03109,03215,03223,03224,03229,03244,03251,03259,03262,03273,03290,03293,03301,03303,03304,03431,03444,03445,03446,03449,03450,03451,03455,03457,03458,03467,03570,03580,03581,03582,03586,03588,03593,03607,03608,03741,03743,03745,03748,03750,03766,03768,03770,03777,03781,03784,03801,03820,03823,03825,03840,03847,03857,03861,03869,03878",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"182","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Fearless.30s&utm_campaign=August",32,"628344cbde2904935b4593a0384a8c0f354ad52e26f92802949cffc1b66642ad","https://www.snap.com/political-ads/asset/725c8af5b306977efddb478cd0c264728eecb497d4acc2297249ff05edb88bc2?mediaType=mp4","USD",136,9960,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Fearless.60s&utm_campaign=August",32,"5a96461d0f50673e71734c45bd83293fb30f8e5f8ab8e42dec5e98957deb1c8b","https://www.snap.com/political-ads/asset/e53f01958851b06118115a28904c3183ca3d161eaf65b51e318aa67ef2d3254c?mediaType=mp4","USD",1396,133065,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-FelonvProsecutor.6s&utm_campaign=August",32,"e76ae60056bd999db3023619c8436c43616967c9f27c2149ffa86bb7068e95ac","https://www.snap.com/political-ads/asset/9df454f1e07f38cc60e46542d41881f3cee846700309f517a04a339eefd5b010?mediaType=mp4","USD",224,24198,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,300143005430013362651197865984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Freedom.30s&utm_campaign=August",32,"a4a4ac68489b8d218babba75ff4d77be6971d58b1c5b1fd02779137b39f10d42","https://www.snap.com/political-ads/asset/c080cd994a94d1e34d0e12b2820a41b256e1e57550801976ef6995f0b9f0cb1f?mediaType=mp4","USD",329,32522,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,"89014,89031,89074,89081,89084,89085,89086,89102,89103,89106,89113,89117,89118,89119,89120,89121,89123,89128,89129,89130,89138,89139,89141,89143,89144,89145,89146,89147,89148,89149,89166,89178,89179,89183,89427,89502,89503,89506,89509,89512",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"186","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Freedom.79s&utm_campaign=August",32,"429f772a5dae51884371e649722c97a0074425af240ec8b4095fa175c682f40e","https://www.snap.com/political-ads/asset/89cee3259644694202c993dc658308a12ff181b5dd64fabd604472db632ab606?mediaType=mp4","USD",36,2632,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-GetAhead.15s&utm_campaign=August",32,"dee3d252c1f076ec677ae05d5665c3d426030b020a5b7419611316177a52b41f","https://www.snap.com/political-ads/asset/a817ed4b50c5779b914aa88e3094a7a14c3cd0b193e164be9bed916c947b9588?mediaType=mp4","USD",155,23999,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"03062,03063,03064,03109,03215,03223,03224,03229,03244,03251,03259,03262,03273,03290,03293,03301,03303,03304,03431,03444,03445,03446,03449,03450,03451,03455,03457,03458,03467,03570,03580,03581,03582,03586,03588,03593,03607,03608,03741,03743,03745,03748,03750,03766,03768,03770,03777,03781,03784,03801,03820,03823,03825,03840,03847,03857,03861,03869,03878",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"188","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Guilty.15s&utm_campaign=August",32,"708720353ed7f7c9bc7cacfca3d7a36a183c1c90c2624c733e6ef145e32792df","https://www.snap.com/political-ads/asset/74b58beded6b88668749e9d9efaeb07c42c34a8291879f231df173fd241c6427?mediaType=mp4","USD",1171,144483,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-OTC.30s&utm_campaign=August",32,"db34036e65022eca1741a3a8c8864fd1e103216ecbb1e19b5a608aff30889e63","https://www.snap.com/political-ads/asset/8008e8d9b31ef70aec758d3d44a660c9ddef3422b4b87904617cffa78bc603a8?mediaType=mp4","USD",200,30952,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"03062,03063,03064,03109,03215,03223,03224,03229,03244,03251,03259,03262,03273,03290,03293,03301,03303,03304,03431,03444,03445,03446,03449,03450,03451,03455,03457,03458,03467,03570,03580,03581,03582,03586,03588,03593,03607,03608,03741,03743,03745,03748,03750,03766,03768,03770,03777,03781,03784,03801,03820,03823,03825,03840,03847,03857,03861,03869,03878",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"190","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-OutForHimself.12s&utm_campaign=August",31,"53d688984328a02733df4d0d365e3c2c13233588dab606aa829f78eae21d9aa2","https://www.snap.com/political-ads/asset/216bbd6c2dac5614ebaeafe11cb41d3b44ad2252340b5e8b47ce1025c2216fa8?mediaType=mp4","USD",378,38521,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,300143005430013362651197865984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Punish.6s&utm_campaign=August",26,"89dd8bf99a62aaa42e10d48bb9951d01bd8f3f2c8334ab49f6469b19ec6d53fb","https://www.snap.com/political-ads/asset/993a6ec3df454dd41195f7e562df11a7d4e65e1f491f9732ed93d0debf27bbf8?mediaType=mp4","USD",414,39408,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Ready.47s&utm_campaign=August",32,"06863c8b3d72f35696be32bed5ca3e3ec52d3afd45ccbe04838130bc731e5c03","https://www.snap.com/political-ads/asset/7182f2fc9f09d9cd09a31a92e13424141c08c0eb79747f69d383df6963390815?mediaType=mp4","USD",3077,345431,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-SignIntoLaw.30s&utm_campaign=August",26,"e3ee62bfeb66891bbf260a55d5a78bde95adfecc10cdacb27101a8e83ba0e960","https://www.snap.com/political-ads/asset/9afd99390d178cbe111966d601df7ba1312b07e068b525ade7933852f4e54988?mediaType=mp4","USD",2,475,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,"68104,68110,68122,68182",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"194","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-TenToesDown.36s&utm_campaign=August",32,"9f40aaa16efae9033a3c6bb4f92c0080141f405bffceb3d2af27ce06657a6815","https://www.snap.com/political-ads/asset/f556a70764b1b706318f720295644c0b2bfa301a119a3a4081014a7d99ef00a0?mediaType=mp4","USD",376,46509,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,"85003,86331,85008,85305,85941,85040,85719,85926,85226,86506,85006,85701,85225,86015,86028,85017,85718,85284,85745,85307,85256,85339,86540,86508,85704,85141,85392,85711,85911,85654,85224,85283,86053,85712,85042,86039,86030,85303,85004,85716,85286,85012,85137,85750,85930,85034",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"195","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-WomensRights.30s&utm_campaign=August",32,"2323a5b3abf7fa881d94e8a96633e27171265e59fd6d3ff1d00137dbf0f21546","https://www.snap.com/political-ads/asset/a905288d5f8d055e4b182402aadd9718340103b9f78cf73027f8c521144567e4?mediaType=mp4","USD",218,14818,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-WontStop.6s&utm_campaign=August",26,"470d9e01178787162c3b827166ff79acc586f21bbc7aef494270585f9c1ba57e","https://www.snap.com/political-ads/asset/6058d42ed8c08c70a1f7f65225d99cd39daee39ce04fd88d2d24c74fc36f5b09?mediaType=mp4","USD",282,31502,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=Never.30s&utm_campaign=August",24,"6264bb31720321ff089ad4dc3e8730d9690bc0e81494c0d3245fb49a4eb368a6","https://www.snap.com/political-ads/asset/ed0d1e93d3e8b5bc38ec35b9f1e4e0e930335498bd60a354f2ede247c0856721?mediaType=mp4","USD",279,20381,2024-08-08,2024-09-12,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","web_view_url:https://kamalaharris.com?utm_medium=ads&utm_source=Snapchat&utm_content=TenToesDown.36s&utm_campaign=August",24,"da3422db4c66ad958c1870486d5f63c50feed69c519a93de806d2f1c179848e1","https://www.snap.com/political-ads/asset/e621714ec8db3adfb5b90178ab69daa016e4bd7cb595fabb5ebf990878e730b6?mediaType=mp4","USD",1451,135348,2024-08-08,2024-09-12,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","web_view_url:https://www.cnn.com/2024/07/17/politics/kfile-jd-vance-abortion-comments/index.html",32,"ca8992b2a903c6d974b17de28542966552e78162ca35b0f2e88612ed1ab4a3c7","https://www.snap.com/political-ads/asset/5c25cb99261c18bd3d63d0c7a50d687fe75b73e1a3bd8680baf3300cf7f4efc4?mediaType=mp4","USD",945,92548,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","web_view_url:https://www.thecut.com/article/project-2025-trump-second-term-plans.html",30,"1461da76d80cc0f8b20681c6c81e7c825edc59d215cc5a2d4a9c8c23d784e9f6","https://www.snap.com/political-ads/asset/ad0d620815b5749461e0031d09cafd8385e8448b20d9f72e44015ad4d714f992?mediaType=mp4","USD",1986,292428,2024-08-30,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30507,30285,31826,31556,30516,31512,30183,30680,30666,31790,30731,30545,30511,30512,31065,30747,30571,31510,30628,31806,30566,30107,30529,30582,30553,30705,30547,30470,30428,30534,30504,30110,30740,30624,31012,31563,30634,30113,31038,31623,31085,30104,30567,30521,30171,30188,30028,30576,31637,30328,30297,30807,30535,31002,31798,30751,30295,31064,30176,30506,31513,31649,30019,30552,30755,31009,30627,30730,30205,30345,31648,30575,30326,30633,31624,31016,30041,30565,30707,30329,30810,30720,30554,31060,31823,31549,31807,30660,30560,30178,30531,30802,30542,31555,30259,30055,30258,31784,30184,30728,31565,30341,31733,30139,30411,30530,31017,30546,31055,30182,30541,30555,31070,30153,30667,31775,31557,31014,30536,31003,30024,30260,31711,31045,30820,30517,31097,30656,30519,30735,31738,30721,30549,31772,30629,30103,30445,30563,30011,30733,30635,31019,30175,30350,31075,30292,30257,31067,30736,30510,30540,30114,30708,30753,30145,30619,31037,30543,30548,30527,30206,30817,30557,31201,31634,30746,31544,30650,30115,30739,30457,31046,30643,31744,31630,30648,30621,30559,31072,30710,30256,30520,30630,31036,30701,30538,30663,31022,30105,30558,30040,39877,30056,31622,30625,30620,30451,31077,30641,30148,31011,30473,30446,31789,30523,30711,30518,30564,30528,30346,31756,30662,30410,30217,31303,30572,31722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
